mgi_id	viability	wol	mp_term_id_homozygote	mp_term_id_heterozygote	mp_term_id_hemizygote	mp_term_name_homozygote	mp_term_name_heterozygote	mp_term_name_hemizygote	allele_symbol_homozygote	allele_symbol_heterozygote	allele_symbol_hemizygote	strain_name_homozygote	strain_name_heterozygote	strain_name_hemizygote	procedure_name_successful	hom_early_adult	hem_early_adult	sucessful_procedures_13	ortholog	hgnc_id	gene_symbol	mean_depmap_gene_effect_score	depmap_essential_05	depmap_essential_1	fusil_all	fusil	max_col_raw	max_col_norm	max_tissue_raw	max_tissue_norm
MGI:2661430	viable	NA	MP:0010024|MP:0002941|MP:0003961|MP:0005562|MP:0005343|MP:0001258|MP:0010124|MP:0000063|MP:0002764|MP:0002966	NA	NA	increased total body fat amount|increased circulating alanine transaminase level|decreased lean body mass|decreased mean corpuscular hemoglobin|increased circulating aspartate transaminase level|decreased body length|decreased bone mineral content|decreased bone mineral density|short tibia|decreased circulating alkaline phosphatase level	NA	NA	Kbtbd8<em1(IMPC)Tcp>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fear Conditioning|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field|Organ Weight|Viability Primary Screen|X-ray	19	0	yes	one2one	HGNC:30691	KBTBD8	0.0537351426859087	n	n	VP	VP	57	57	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate
MGI:2663253	viable	NA	MP:0001146|MP:0002059|MP:0000691|MP:0001157|MP:0001147|MP:0009142|MP:0001402|MP:0000689|MP:0002060	NA	NA	abnormal testis morphology|abnormal seminal vesicle morphology|enlarged spleen|small seminal vesicle|small testis|decreased prepulse inhibition|decreased locomotor activity|abnormal spleen morphology|abnormal skin morphology	NA	NA	Mogat2<em1(IMPC)Mbp>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fear Conditioning|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Histopathology|Hole-board Exploration|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field|Organ Weight|Viability Primary Screen|X-ray	22	0	yes	one2one	HGNC:23248	MOGAT2	-0.0207195421380332	n	n	VP	VP	39	39	Liver	Liver
MGI:2663511	viable	NA	MP:0000195	NA	MP:0001304	decreased circulating calcium level	NA	cataract	Reps2<em1(IMPC)J>	NA	Reps2<em1(IMPC)J>	C57BL/6NJ	NA	C57BL/6NJ	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Heart Weight|Hematology|Hole-board Exploration|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Viability Primary Screen	16	0	yes	one2one	HGNC:9963	REPS2	0.13953798950429	n	n	VP	VP	11	14	Brain_Cerebellar_Hemisphere	Brain_Frontal_Cortex_BA9
MGI:2663923	viable	NA	MP:0000220	NA	NA	increased monocyte cell number	NA	NA	Kcng3<em1(IMPC)Mbp>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fear Conditioning|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen	17	0	yes	one2one	HGNC:18306	KCNG3	-0.0929029432704891	n	n	VP	VP	50	50	Pancreas_Islets	Pancreas_Islets
MGI:2663979	viable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Indirect Calorimetry|Intraperitoneal glucose tolerance test (IPGTT)|Viability Primary Screen|X-ray	15	0	yes	one2one	HGNC:24840	GALP	-0.131399217049102	n	n	VnP	VnP	64	40	Testis	Liver_Hepatocyte
MGI:2663998	viable	NA	MP:0010124|MP:0010068|MP:0013278|MP:0003961|MP:0010087|MP:0010024|MP:0002591|MP:0000222	NA	NA	decreased bone mineral content|decreased red blood cell distribution width|decreased fasting circulating glucose level|decreased lean body mass|increased circulating fructosamine level|increased total body fat amount|decreased mean corpuscular volume|decreased neutrophil cell number	NA	NA	Plac9<tm1b(EUCOMM)Hmgu>	NA	NA	C57BL/6NTac	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Hematology|Indirect Calorimetry|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	16	0	yes	one2one	HGNC:19255	PLAC9	-0.172029582012128	n	n	VP	VP	5	5	Artery_Coronary	Artery_Coronary
MGI:2664186	viable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	one2one	HGNC:18983	NPAS4	-0.161103925258009	n	n	NA	NA	52	52	Pituitary	Pituitary
MGI:2664357	viable	NA	MP:0001312|MP:0001304|MP:0001340|MP:0003179|MP:0001510|MP:0010123|MP:0001303|MP:0001322	NA	NA	abnormal cornea morphology|cataract|abnormal eyelid morphology|thrombocytopenia|abnormal coat appearance|increased bone mineral content|abnormal lens morphology|abnormal iris morphology	NA	NA	Dsg1b<tm1a(KOMP)Wtsi>	NA	NA	C57BL/6N	NA	NA	Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Heart Weight|Hematology|Indirect Calorimetry|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Viability Primary Screen|X-ray	13	0	yes	NA	NA	NA	NA	NA	NA	no_one2one_orhtolog	NA	NA	NA	NA	NA
MGI:2664358	viable	NA	MP:0004924|MP:0002965|MP:0005553|MP:0001364|MP:0020870|MP:0005568|MP:0001402|MP:0000194|MP:0005178|MP:0001556	NA	NA	abnormal behavior|increased circulating serum albumin level|increased circulating creatinine level|decreased anxiety-related response|decreased thigmotaxis|increased circulating total protein level|decreased locomotor activity|increased circulating calcium level|increased circulating cholesterol level|increased circulating HDL cholesterol level	NA	NA	Dsg1c<em1(IMPC)Mbp>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Indirect Calorimetry|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	18	0	yes	NA	NA	NA	NA	NA	NA	no_one2one_orhtolog	NA	NA	NA	NA	NA
MGI:2664636	viable	NA	MP:0005343|MP:0003179	NA	NA	increased circulating aspartate transaminase level|thrombocytopenia	NA	NA	Aqp12<tm1.1(KOMP)Vlcg>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Indirect Calorimetry|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	18	0	yes	NA	NA	NA	NA	NA	NA	no_one2one_orhtolog	NA	NA	NA	NA	NA
MGI:2664668	viable	NA	MP:0001303|MP:0001926	NA	NA	abnormal lens morphology|female infertility	NA	NA	Pkd1l2<tm1b(KOMP)Mbp>	NA	NA	C57BL/6NTac	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Echo|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Hematology|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	16	0	yes	one2one	HGNC:21715	PKD1L2	0.286455729089116	n	n	VP	VP	1	1	Adipose_Subcutaneous	Adipose_Subcutaneous
MGI:2664670	viable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Fertility of Homozygous Knock-out Mice|Grip Strength|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field|Viability Primary Screen	6	0	no	one2one	HGNC:21716	PKD1L3	-0.425957715077838	n	n	VnP_insufficient_procedures	NA	64	41	Testis	Liver_Mixed_Cell
MGI:2664992	viable	NA	MP:0004953	NA	NA	decreased spleen weight	NA	NA	Trim50<tm1b(KOMP)Wtsi>	NA	NA	C57BL/6N	NA	NA	Echo|Electrocardiogram (ECG)|Fertility of Homozygous Knock-out Mice|Gross Pathology and Tissue Collection|Organ Weight|Viability Primary Screen|X-ray	7	0	no	one2one	HGNC:19017	TRIM50	-0.0905883158484566	n	n	VP	VP	62	62	Stomach_Mucosa	Stomach_Mucosa
MGI:2665170	viable	NA	MP:0005560|MP:0001402|MP:0001417|MP:0001147	NA	NA	decreased circulating glucose level|decreased locomotor activity|decreased exploration in new environment|small testis	NA	NA	P2rx2<em1(IMPC)H>|P2rx2<tm1b(EUCOMM)Hmgu>	NA	NA	C57BL/6NTac|C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Echo|Electrocardiogram (ECG)|Eye Morphology|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Indirect Calorimetry|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Viability Primary Screen|X-ray	17	0	yes	one2one	HGNC:15459	P2RX2	-0.0777456166002554	n	n	VP	VP	53	50	Prostate	Pancreas_Islets
MGI:2665174	lethal	no data	MP:0011100	NA	NA	preweaning lethality, complete penetrance	NA	NA	Zfp628<em1(IMPC)J>	NA	NA	C57BL/6NJ	NA	NA	NA	NA	NA	NA	one2one	HGNC:28054	ZNF628	-0.0702145822629463	n	n	DL	DL	64	64	Testis	Testis
MGI:2665790	viable	NA	MP:0000598|MP:0000689|MP:0000691|MP:0000601	NA	NA	abnormal liver morphology|abnormal spleen morphology|enlarged spleen|small liver	NA	NA	Tnn<em1(IMPC)Mbp>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fear Conditioning|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	19	0	yes	one2one	HGNC:22942	TNN	-0.110388611393489	n	n	VP	VP	21	21	Breast_Mammary_Tissue	Breast_Mammary_Tissue
MGI:2667167	viable	NA	MP:0000703	NA	NA	abnormal thymus morphology	NA	NA	Minar1<em1(IMPC)Tcp>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fear Conditioning|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Histopathology|Indirect Calorimetry|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Viability Primary Screen|X-ray	19	0	yes	one2one	HGNC:29172	MINAR1	-0.0110485906954178	n	n	VP	VP	11	11	Brain_Cerebellar_Hemisphere	Brain_Cerebellar_Hemisphere
MGI:2667176	viable	NA	MP:0001556|MP:0005635	NA	NA	increased circulating HDL cholesterol level|decreased circulating bilirubin level	NA	NA	Irgq<em1(IMPC)J>	NA	NA	C57BL/6NJ	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Grip Strength|Heart Weight|Hematology|Hole-board Exploration|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Viability Primary Screen	14	0	yes	one2one	HGNC:24868	IRGQ	-0.0391774076154415	n	n	VP	VP	12	12	Brain_Cerebellum	Brain_Cerebellum
MGI:2667185	lethal	not determined	MP:0003717|MP:0005650|MP:0000603|MP:0004258|MP:0011100|MP:0001697|MP:0001722	NA	NA	pallor|abnormal limb bud morphology|pale liver|abnormal placenta size|preweaning lethality, complete penetrance|abnormal embryo size|pale yolk sac	NA	NA	Myo18a<tm1b(KOMP)Wtsi>	NA	NA	C57BL/6NCrl	NA	NA	NA	NA	NA	NA	one2one	HGNC:31104	MYO18A	-0.325333160625652	n	n	DL	DL	45	45	Muscle_Skeletal	Muscle_Skeletal
MGI:2667252	lethal	intermediate lethal	MP:0011100|MP:0013293|MP:0001700	NA	NA	preweaning lethality, complete penetrance|embryonic lethality prior to tooth bud stage|abnormal embryo turning	NA	NA	Ehbp1<em1(IMPC)J>	NA	NA	C57BL/6NJ	NA	NA	NA	NA	NA	NA	one2one	HGNC:29144	EHBP1	0.042159714950604	n	n	DL	DL	46	46	Nerve_Tibial	Nerve_Tibial
MGI:2667537	viable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Hole-board Exploration|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Rotarod|Sleep Wake|Urinalysis|Viability Primary Screen	21	0	yes	one2one	HGNC:6632	LMAN1L	0.023140461548062	n	n	VnP	VnP	59	53	Spleen	Prostate
MGI:2667663	viable	NA	MP:0000218|MP:0002833|MP:0001925	NA	NA	increased leukocyte cell number|increased heart weight|male infertility	NA	NA	Cep68<em1(IMPC)J>	NA	NA	C57BL/6NJ	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Heart Weight|Hematology|Hole-board Exploration|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Viability Primary Screen	16	0	yes	one2one	HGNC:29076	CEP68	-0.156613932899056	n	n	VP	VP	11	45	Brain_Cerebellar_Hemisphere	Muscle_Skeletal
MGI:2667763	viable	NA	MP:0005642|MP:0002941	NA	NA	decreased mean corpuscular hemoglobin concentration|increased circulating alanine transaminase level	NA	NA	Retnlg<em1(IMPC)J>	NA	NA	C57BL/6NJ	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Heart Weight|Hematology|Hole-board Exploration|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Viability Primary Screen	16	0	yes	NA	NA	NA	NA	NA	NA	no_one2one_orhtolog	NA	NA	NA	NA	NA
MGI:2668347	viable	NA	MP:0001417|MP:0000062|MP:0005013	NA	NA	decreased exploration in new environment|increased bone mineral density|increased lymphocyte cell number	NA	NA	C8a<tm1b(EUCOMM)Hmgu>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fear Conditioning|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Histopathology|Indirect Calorimetry|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Viability Primary Screen|X-ray	19	0	yes	one2one	HGNC:1352	C8A	0.108017337093059	n	n	VP	VP	41	41	Liver_Mixed_Cell	Liver_Mixed_Cell
MGI:2668412	viable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	18	0	yes	one2one	HGNC:19060	GPR119	0.250879063296272	n	n	VnP	VnP	50	50	Pancreas_Islets	Pancreas_Islets
MGI:2668437	viable	NA	MP:0002833|MP:0002874	NA	NA	increased heart weight|decreased hemoglobin content	NA	NA	Gpr142<tm1.1(KOMP)Vlcg>	NA	NA	C57BL/6NJ	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Electroconvulsive Threshold Testing|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Hole-board Exploration|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Rotarod|Sleep Wake|Urinalysis|Viability Primary Screen	22	0	yes	one2one	HGNC:20088	GPR142	-0.00595853208171462	n	n	VP	VP	50	50	Pancreas_Islets	Pancreas_Islets
MGI:2668439	viable	NA	MP:0001944|MP:0002966|MP:0002059|MPATH:797|MP:0001925|MPATH:87|MP:0000221	NA	NA	abnormal pancreas morphology|decreased circulating alkaline phosphatase level|abnormal seminal vesicle morphology|spermatogenesis defect|male infertility|germ cell defect|decreased leukocyte cell number	NA	NA	Teddm1a<em1(IMPC)Tcp>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fear Conditioning|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Histopathology|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field|Organ Weight|Viability Primary Screen|X-ray	20	0	yes	NA	NA	NA	NA	NA	NA	no_one2one_orhtolog	NA	NA	NA	NA	NA
MGI:2669033	viable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Anti-nuclear antibody assay|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Ear epidermis immunophenotyping|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Hematology|Indirect Calorimetry|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Mesenteric Lymph Node Immunophenotyping|Spleen Immunophenotyping|Viability Primary Screen|Whole blood peripheral blood leukocyte immunophenotyping|X-ray	18	0	yes	one2one	HGNC:22995	TMC3	0.077295249695907	n	n	VnP	VnP	63	63	Stomach_Muscularis	Stomach_Muscularis
MGI:2669035	viable	NA	MP:0005655|MP:0002075|MP:0001392|MP:0001529	NA	NA	increased aggression|abnormal coat/hair pigmentation|abnormal locomotor behavior|abnormal vocalization	NA	NA	Tmc4<em1(IMPC)J>	NA	NA	C57BL/6NJ	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Grip Strength|Heart Weight|Hematology|Hole-board Exploration|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Viability Primary Screen	15	0	yes	one2one	HGNC:22998	TMC4	-0.0858158768475405	n	n	VP	VP	29	29	Colon_Transverse_Mucosa	Colon_Transverse_Mucosa
MGI:2669209	viable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Eye Morphology|Fertility of Homozygous Knock-out Mice|Hematology|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Viability Primary Screen|X-ray	11	0	no	one2one	HGNC:30916	WFIKKN2	-0.105408573163525	n	n	VnP_insufficient_procedures	NA	47	47	Ovary	Ovary
MGI:2669796	viable	NA	MP:0000274|MP:0000691|MP:0004738|MP:0002135|MP:0002152|MP:0001146|MP:0000689|MP:0000266|MP:0002699|MP:0000774|MP:0010067|MP:0001147|MP:0001304|MP:0003068	NA	NA	enlarged heart|enlarged spleen|abnormal auditory brainstem response|abnormal kidney morphology|abnormal brain morphology|abnormal testis morphology|abnormal spleen morphology|abnormal heart morphology|abnormal vitreous body morphology|decreased brain size|increased red blood cell distribution width|small testis|cataract|enlarged kidney	NA	NA	Rtn4rl2<em1(IMPC)Mbp>	NA	NA	C57BL/6NCrl	NA	NA	Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fear Conditioning|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Insulin Blood Level|Open Field|Organ Weight|Viability Primary Screen|X-ray	16	0	yes	one2one	HGNC:23053	RTN4RL2	-0.0745635797960174	n	n	VP	VP	65	13	Thyroid	Brain_Cortex
MGI:2669829	viable	NA	MP:0001417|MP:0001402|MP:0000702|MP:0010025|MP:0002644|MP:0010053|MP:0005292|MP:0013279	NA	NA	decreased exploration in new environment|decreased locomotor activity|enlarged lymph nodes|decreased total body fat amount|decreased circulating triglyceride level|decreased grip strength|improved glucose tolerance|increased fasting circulating glucose level	NA	NA	D630045J12Rik<tm1b(KOMP)Wtsi>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Histopathology|Indirect Calorimetry|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Tail Flick|Viability Primary Screen|X-ray	18	0	yes	one2one	HGNC:22219	KIAA1549	0.0209274698931357	n	n	VP	VP	13	49	Brain_Cortex	Pancreas_Acini
